Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,44.70000076293945,44.70000076293945,43.619998931884766,43.91999816894531,39.944026947021484,3772700
2014-01-03,44.11000061035156,44.34000015258789,43.08000183105469,43.560001373291016,39.616615295410156,3634200
2014-01-06,43.93000030517578,44.0,42.77000045776367,43.119998931884766,39.216434478759766,2580000
2014-01-07,43.290000915527344,43.58000183105469,42.68000030517578,42.970001220703125,39.08003616333008,3207200
2014-01-08,43.150001525878906,43.91999816894531,42.900001525878906,43.83000183105469,39.86219024658203,2239000
2014-01-09,43.95000076293945,44.209999084472656,42.900001525878906,43.060001373291016,39.16188049316406,3617000
2014-01-10,43.31999969482422,43.45000076293945,42.70000076293945,43.0,39.10731887817383,4832200
2014-01-13,43.060001373291016,43.4900016784668,42.41999816894531,42.939998626708984,39.0527458190918,4311500
2014-01-14,43.209999084472656,44.209999084472656,43.0,44.119998931884766,40.12592315673828,6310300
2014-01-15,44.63999938964844,45.66999816894531,44.41999816894531,45.38999938964844,41.280948638916016,2820700
2014-01-16,45.540000915527344,46.060001373291016,45.119998931884766,46.0,41.835723876953125,2142000
2014-01-17,45.849998474121094,47.20000076293945,45.849998474121094,46.720001220703125,42.49055480957031,3245300
2014-01-21,47.75,47.79999923706055,46.36000061035156,46.65999984741211,42.43598556518555,2398500
2014-01-22,46.619998931884766,47.880001068115234,46.5,47.849998474121094,43.518253326416016,1876000
2014-01-23,47.31999969482422,47.900001525878906,47.09000015258789,47.849998474121094,43.518253326416016,2816100
2014-01-24,47.790000915527344,47.849998474121094,45.380001068115234,45.58000183105469,41.45375442504883,3619000
2014-01-27,45.93000030517578,46.41999816894531,45.459999084472656,46.0,41.835723876953125,3347300
2014-01-28,46.0,47.150001525878906,45.68000030517578,46.689998626708984,42.4632682800293,2218500
2014-01-29,46.75,47.939998626708984,46.66999816894531,47.2599983215332,42.98166275024414,3643100
2014-01-30,47.7599983215332,48.349998474121094,47.459999084472656,47.849998474121094,43.518253326416016,1695900
2014-01-31,47.5,48.54999923706055,47.13999938964844,48.349998474121094,43.972991943359375,2619400
2014-02-03,48.630001068115234,48.650001525878906,45.220001220703125,45.81999969482422,41.672019958496094,3867900
2014-02-04,46.720001220703125,47.02000045776367,45.70000076293945,47.0,42.74520492553711,2372400
2014-02-05,46.630001068115234,47.119998931884766,46.29999923706055,47.0,42.74520492553711,4924500
2014-02-06,47.2599983215332,49.880001068115234,46.560001373291016,49.599998474121094,45.10984420776367,6893800
2014-02-07,49.18000030517578,52.060001373291016,49.18000030517578,52.04999923706055,47.33803939819336,6752900
2014-02-10,51.380001068115234,52.45000076293945,51.310001373291016,52.2400016784668,47.51083755493164,4084600
2014-02-11,52.41999816894531,52.59000015258789,51.9900016784668,52.08000183105469,47.36532211303711,2586400
2014-02-12,52.08000183105469,53.16999816894531,52.08000183105469,52.630001068115234,47.86553192138672,2734100
2014-02-13,52.20000076293945,54.06999969482422,52.099998474121094,53.619998931884766,48.765907287597656,5198400
2014-02-14,55.0,56.2400016784668,54.18000030517578,55.599998474121094,50.56666564941406,6878500
2014-02-18,56.0,56.880001068115234,55.27000045776367,56.790000915527344,51.6489372253418,4098200
2014-02-19,56.93000030517578,57.380001068115234,56.56999969482422,56.790000915527344,51.6489372253418,3589000
2014-02-20,57.099998474121094,57.79999923706055,56.58000183105469,56.7400016784668,51.60345458984375,4482000
2014-02-21,57.15999984741211,57.16999816894531,55.54999923706055,56.150001525878906,51.06687545776367,3420100
2014-02-24,56.439998626708984,56.7599983215332,55.540000915527344,55.54999923706055,50.52119064331055,2982300
2014-02-25,55.91999816894531,56.099998474121094,55.06999969482422,56.02000045776367,50.94864273071289,2726700
2014-02-26,56.099998474121094,56.77000045776367,55.439998626708984,55.54999923706055,50.52119064331055,3704200
2014-02-27,55.75,56.77000045776367,55.439998626708984,56.599998474121094,51.47614288330078,2547900
2014-02-28,56.70000076293945,56.83000183105469,55.79999923706055,56.22999954223633,51.13963317871094,2293900
2014-03-03,55.7400016784668,55.9900016784668,54.91999816894531,55.90999984741211,50.84861373901367,1921500
2014-03-04,56.86000061035156,57.93000030517578,56.38999938964844,57.84000015258789,52.6038818359375,2490200
2014-03-05,57.9900016784668,58.16999816894531,56.95000076293945,57.58000183105469,52.36742401123047,2667000
2014-03-06,57.900001525878906,59.93000030517578,57.810001373291016,59.90999984741211,54.486480712890625,4943600
2014-03-07,60.0,60.369998931884766,57.84000015258789,58.560001373291016,53.258697509765625,4781000
2014-03-10,58.47999954223633,58.880001068115234,56.95000076293945,57.13999938964844,51.967247009277344,2924500
2014-03-11,58.09000015258789,58.90999984741211,56.470001220703125,56.810001373291016,51.66712188720703,2913200
2014-03-12,56.5099983215332,57.709999084472656,55.900001525878906,57.529998779296875,52.32194137573242,2152800
2014-03-13,57.849998474121094,58.400001525878906,56.43000030517578,57.349998474121094,52.15824508666992,3241800
2014-03-14,57.0099983215332,58.20000076293945,57.0099983215332,57.619998931884766,52.40380096435547,2814400
2014-03-17,57.939998626708984,59.36000061035156,57.939998626708984,58.40999984741211,53.122291564941406,2697900
2014-03-18,58.560001373291016,59.099998474121094,57.93000030517578,58.72999954223633,53.41332244873047,2657800
2014-03-19,58.900001525878906,59.220001220703125,58.34000015258789,58.86000061035156,53.53154754638672,2325900
2014-03-20,58.7400016784668,59.849998474121094,58.310001373291016,59.849998474121094,54.431922912597656,2191600
2014-03-21,60.34000015258789,60.47999954223633,57.58000183105469,57.970001220703125,52.722110748291016,3589400
2014-03-24,58.189998626708984,58.630001068115234,56.130001068115234,56.439998626708984,51.33062744140625,3254800
2014-03-25,57.189998626708984,58.099998474121094,56.540000915527344,56.95000076293945,51.79446029663086,2870200
2014-03-26,59.119998931884766,60.310001373291016,57.43000030517578,58.09000015258789,52.83124923706055,5298400
2014-03-27,58.470001220703125,58.470001220703125,56.02000045776367,57.2599983215332,52.07638168334961,3208100
2014-03-28,57.83000183105469,59.04999923706055,57.310001373291016,57.65999984741211,52.4401741027832,2552700
2014-03-31,58.310001373291016,59.58000183105469,57.880001068115234,58.810001373291016,53.48607635498047,2407400
2014-04-01,58.9900016784668,61.279998779296875,58.810001373291016,60.93000030517578,55.41415786743164,4070300
2014-04-02,61.9900016784668,62.310001373291016,60.689998626708984,61.34000015258789,55.787044525146484,3660600
2014-04-03,62.529998779296875,63.349998474121094,61.40999984741211,61.90999984741211,56.3054313659668,4302900
2014-04-04,62.68000030517578,62.7400016784668,57.040000915527344,57.33000183105469,52.14005661010742,7039800
2014-04-07,56.47999954223633,57.290000915527344,54.79999923706055,55.720001220703125,50.67580032348633,5889100
2014-04-08,57.25,58.369998931884766,55.900001525878906,58.2400016784668,52.967674255371094,4189800
2014-04-09,60.119998931884766,60.79999923706055,58.61000061035156,59.33000183105469,53.95900344848633,3436800
2014-04-10,59.70000076293945,59.70000076293945,57.290000915527344,57.369998931884766,52.17644119262695,2822600
2014-04-11,56.099998474121094,57.95000076293945,55.52000045776367,56.220001220703125,51.13052749633789,3301700
2014-04-14,56.59000015258789,57.529998779296875,55.68000030517578,56.400001525878906,51.294246673583984,2651700
2014-04-15,56.959999084472656,58.310001373291016,56.189998626708984,57.630001068115234,52.41289520263672,2737000
2014-04-16,58.560001373291016,58.560001373291016,56.5,57.90999984741211,52.667537689208984,1988300
2014-04-17,57.95000076293945,59.13999938964844,57.5099983215332,58.20000076293945,52.93129348754883,2445700
2014-04-21,59.25,60.25,57.61000061035156,60.09000015258789,54.65019226074219,3425100
2014-04-22,60.470001220703125,61.27000045776367,59.70000076293945,60.619998931884766,55.13221740722656,3116800
2014-04-23,61.0,61.09000015258789,60.0099983215332,60.52000045776367,55.0412712097168,3162600
2014-04-24,62.099998474121094,62.5,59.400001525878906,62.0,56.38728713989258,5078400
2014-04-25,61.45000076293945,61.54999923706055,58.54999923706055,58.869998931884766,53.5406494140625,4209500
2014-04-28,59.349998474121094,59.41999816894531,56.61000061035156,58.02000045776367,52.76759719848633,4083100
2014-04-29,58.5,59.380001068115234,57.689998626708984,59.2400016784668,53.877140045166016,2221000
2014-04-30,59.09000015258789,59.650001525878906,58.119998931884766,59.619998931884766,54.22274398803711,2234800
2014-05-01,59.68000030517578,61.529998779296875,59.619998931884766,60.459999084472656,54.9867057800293,2748300
2014-05-02,61.15999984741211,62.279998779296875,60.38999938964844,61.779998779296875,56.187198638916016,2552500
2014-05-05,61.779998779296875,61.779998779296875,60.61000061035156,61.220001220703125,55.677913665771484,1593600
2014-05-06,61.2400016784668,61.52000045776367,60.41999816894531,60.540000915527344,55.05946350097656,1704400
2014-05-07,60.560001373291016,61.09000015258789,59.43000030517578,60.220001220703125,54.76842498779297,1992600
2014-05-08,60.099998474121094,62.16999816894531,59.79999923706055,60.709999084472656,55.21405792236328,1993000
2014-05-09,60.38999938964844,60.65999984741211,59.220001220703125,59.77000045776367,54.359169006347656,1717500
2014-05-12,60.5,63.40999984741211,60.369998931884766,62.619998931884766,56.95116424560547,2929900
2014-05-13,62.86000061035156,63.849998474121094,60.45000076293945,60.709999084472656,55.21405792236328,3632900
2014-05-14,59.9900016784668,60.52000045776367,59.5,59.540000915527344,54.14999008178711,8447100
2014-05-15,59.45000076293945,59.72999954223633,57.709999084472656,59.650001525878906,54.25003433227539,5133100
2014-05-16,59.599998474121094,60.5,59.08000183105469,60.25,54.79571533203125,3855600
2014-05-19,60.130001068115234,60.9900016784668,60.04999923706055,60.540000915527344,55.05946350097656,4452500
2014-05-20,61.029998779296875,61.5099983215332,60.27000045776367,60.790000915527344,55.286827087402344,3183500
2014-05-21,60.83000183105469,61.40999984741211,59.650001525878906,60.40999984741211,54.94123077392578,3170500
2014-05-22,60.029998779296875,61.16999816894531,59.88999938964844,60.540000915527344,55.05946350097656,2069100
2014-05-23,60.84000015258789,61.790000915527344,60.099998474121094,61.65999984741211,56.07807540893555,2242200
2014-05-27,62.0099983215332,62.65999984741211,61.689998626708984,62.40999984741211,56.76017379760742,2926200
2014-05-28,62.54999923706055,62.66999816894531,61.5099983215332,61.810001373291016,56.21448516845703,2450500
2014-05-29,61.939998626708984,62.529998779296875,61.75,62.029998779296875,56.41456604003906,2097100
2014-05-30,62.380001068115234,62.560001373291016,61.7400016784668,62.099998474121094,56.47822952270508,1972700
2014-06-02,62.36000061035156,62.5099983215332,61.310001373291016,62.400001525878906,56.75108337402344,1841100
2014-06-03,62.040000915527344,62.95000076293945,61.77000045776367,62.689998626708984,57.01482391357422,1844800
2014-06-04,62.09000015258789,62.720001220703125,61.790000915527344,62.5,56.84202575683594,2965300
2014-06-05,63.0,63.810001373291016,62.45000076293945,63.400001525878906,57.660552978515625,3376300
2014-06-06,64.5199966430664,64.69000244140625,63.0099983215332,63.18000030517578,57.46046447753906,2596500
2014-06-09,63.2400016784668,64.08000183105469,63.209999084472656,63.70000076293945,57.93339157104492,3331900
2014-06-10,63.869998931884766,64.52999877929688,63.09000015258789,64.4000015258789,58.570030212402344,2869500
2014-06-11,64.4000015258789,64.6500015258789,63.540000915527344,63.68000030517578,57.91521072387695,2022300
2014-06-12,63.279998779296875,63.54999923706055,61.97999954223633,62.27000045776367,56.632850646972656,2707700
2014-06-13,63.709999084472656,63.709999084472656,62.0,62.290000915527344,56.65102767944336,2365700
2014-06-16,62.45000076293945,62.97999954223633,61.84000015258789,62.529998779296875,56.86931610107422,1574800
2014-06-17,62.54999923706055,63.68000030517578,62.5,63.29999923706055,57.569602966308594,2049800
2014-06-18,63.7400016784668,63.7400016784668,62.41999816894531,62.91999816894531,57.22400665283203,2391500
2014-06-19,63.77000045776367,65.02999877929688,62.75,64.98999786376953,59.10660934448242,3578500
2014-06-20,65.19000244140625,66.4800033569336,65.11000061035156,66.44000244140625,60.42534255981445,3293900
2014-06-23,66.5,67.38999938964844,65.95999908447266,66.05999755859375,60.079750061035156,2275400
2014-06-24,66.0,66.1500015258789,64.22000122070312,64.44000244140625,58.606407165527344,2225200
2014-06-25,64.51000213623047,64.98999786376953,63.5,64.58000183105469,58.733734130859375,1666800
2014-06-26,64.66999816894531,64.66999816894531,62.91999816894531,63.88999938964844,58.10619354248047,1680100
2014-06-27,63.79999923706055,65.08999633789062,63.2599983215332,65.01000213623047,59.12479782104492,1594000
2014-06-30,65.76000213623047,66.19000244140625,65.0,66.18000030517578,60.18887710571289,2307800
2014-07-01,66.83999633789062,67.66000366210938,66.69000244140625,67.1500015258789,61.071067810058594,2402100
2014-07-02,67.0,67.05999755859375,66.16000366210938,66.5999984741211,60.570858001708984,2033800
2014-07-03,67.33000183105469,67.5,66.76000213623047,67.36000061035156,61.26206970214844,670600
2014-07-07,67.54000091552734,67.79000091552734,66.58000183105469,66.91000366210938,60.85279083251953,1499200
